,Address,Contact,Email,Name,TA_Link
310,"580 M. Torres Street, Manila, Luzon 1017 Philippines",+63 2 733 0394,,Delicious Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2042723-Reviews-Delicious_Restaurant-Manila_Metro_Manila_Luzon.html
311,"Ermita, Maynila, Kalakhang Maynila 801 South Road, Barangay 666, Manila, Luzon 1000 Philippines",+63 2 251 8888,,Hundred Degree Hot Pot Buffet,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d12818341-Reviews-Hundred_Degree_Hot_Pot_Buffet-Manila_Metro_Manila_Luzon.html
312,"1633 M. Adriatico Street, Manila, Luzon 1004 Philippines",+63 2 523 4501,,Cafe Rothman,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d5584582-Reviews-Cafe_Rothman-Manila_Metro_Manila_Luzon.html
313,"1787-A C. Aguila St. San Miguel, Manila, Luzon 1005 Philippines",6327340352,vincentsplacekambingan@gmail.com,Vincent's Place Kambingan Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d12259973-Reviews-Vincent_s_Place_Kambingan_Restaurant-Manila_Metro_Manila_Luzon.html
314,"Joya Drive Rockwell, Poblacion, Makati, Luzon 1200 Philippines",+63 926 690 9774,info@bistronomia.ph,Rambla,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d5775008-Reviews-Rambla-Makati_Metro_Manila_Luzon.html
315,"Pedro Gil Corner Adriatico Sts, Robinsons Place, Manila, Luzon 4023 Philippines",5541415,tsukumo99global@gmail.com,Tsukumo Ramen,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d9745754-Reviews-Tsukumo_Ramen-Manila_Metro_Manila_Luzon.html
316,"888 Granada Corner Ongpin Street, Manila, Luzon Philippines",7350099,,Macao Mini Hotpot,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d8693926-Reviews-Macao_Mini_Hotpot-Manila_Metro_Manila_Luzon.html
317,"1740 A. Mabini Street Malate, Manila, Luzon 1004 Philippines",,,Suzhou Tea House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d11694194-Reviews-Suzhou_Tea_House-Manila_Metro_Manila_Luzon.html
318,"32 Scout Tuason Cor. Dr. Lazcano Tomas Morato, Quezon City, Luzon Philippines",6323327273,,Romulo Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1822363-Reviews-Romulo_Cafe-Quezon_City_Metro_Manila_Luzon.html
319,"Corner Connecticut and Missouri Streets Greenhills, Manila, Luzon Philippines",+63 2 724 4804,,Amici,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2070017-Reviews-Amici-Manila_Metro_Manila_Luzon.html
320,"460 Quintin Paredes Road 2/F Pacific Centre, Manila, Luzon 1006 Philippines",+63 917 517 6666,info@theroyale.com.ph,Royal Sharksfin Seafood Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d13126129-Reviews-Royal_Sharksfin_Seafood_Restaurant-Manila_Metro_Manila_Luzon.html
321,"GF SM City Manila, Concepcion St. corner San Marcelino, Manila, Luzon Philippines",+63 2 400 5621,,Jollibee SM Manila,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4602790-Reviews-Jollibee_SM_Manila-Manila_Metro_Manila_Luzon.html
322,"514 General Malvar Corner A Mabini, Manila, Luzon 1004 Philippines",+63 2 522 6935,music21malate@yahoo.com,Music 21 Plaza,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d10453995-Reviews-Music_21_Plaza-Manila_Metro_Manila_Luzon.html
323,"Level 3, SM City Mall, San Lazaro, Santa Cruz, Manila, Luzon Philippines",,,Max's Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4303095-Reviews-Max_s_Restaurant-Manila_Metro_Manila_Luzon.html
324,"Highlights info row image G/F RBAP Building A Soriano Ave cor Arzobispo St, Manila, Luzon 1006 Philippines",+63 2 452 9280,,Happy Wings & Waffles,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d14121976-Reviews-Happy_Wings_Waffles-Manila_Metro_Manila_Luzon.html
325,"509 G/F Merchants Center Bldg. Padre Faura Ermita, Manila, Luzon Philippines",+63 2 524 0631,,Jollibee Padre Faura,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4602802-Reviews-Jollibee_Padre_Faura-Manila_Metro_Manila_Luzon.html
326,"Unit 310 Market Plaza Bldg, Suter Street Corner M. Roxas Street, Manila, Luzon 1009 Philippines",+63 956 990 5209,,Le Sucre Lab Chocolates,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d14136160-Reviews-Le_Sucre_Lab_Chocolates-Manila_Metro_Manila_Luzon.html
327,"SM Mall of Asia, Manila, Luzon Philippines",,,Cafe France at Sm Mall of Asia,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d5263828-Reviews-Cafe_France_at_Sm_Mall_of_Asia-Manila_Metro_Manila_Luzon.html
328,"Ongpin St., Manila, Luzon Philippines",+63 2 241 9999,,Mr. Ube Rice & Noodles,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4290015-Reviews-Mr_Ube_Rice_Noodles-Manila_Metro_Manila_Luzon.html
329,"SM City Mall, Ermita,, Manila, Luzon Philippines",+63 939 991 1436,makeyourday@breadtalk.com.ph,Bread Talk SM City Mall,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4606060-Reviews-Bread_Talk_SM_City_Mall-Manila_Metro_Manila_Luzon.html
330,"Ground Floor, Padre Faura Wing, Robinsons Place Mall Ermita, Manila, Luzon Philippines",,customercare@pepperlunch.com.ph,Pepper Lunch Robinsons Place,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4206462-Reviews-Pepper_Lunch_Robinsons_Place-Manila_Metro_Manila_Luzon.html
331,"1190 J. Bocobo St. Ermita District, Manila, Luzon 1000 Philippines",(632)5214351,doyouloveseafood@yahoo.com,Seafood Market and Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d819670-Reviews-Seafood_Market_and_Restaurant-Manila_Metro_Manila_Luzon.html
332,"649 T Mapua St Santa Cruz, Manila, Luzon Philippines",+63 2 733 3710,,Hap Chan,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1147717-Reviews-Hap_Chan-Manila_Metro_Manila_Luzon.html
333,"Ground Floor, Greenbelt 5 Ayala Center, Legaspi Village, Makati, Luzon 1223 Philippines",+63 2 757 0361,info@zuni.com.ph,Zuni Restaurant and Wine Bar,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d872327-Reviews-Zuni_Restaurant_and_Wine_Bar-Makati_Metro_Manila_Luzon.html
334,"Connecticut Street Carpark Greenhills Shopping Center, San Juan, Manila, Luzon 1502 Philippines",+63 2 726 2222,,Max's Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2074541-Reviews-Max_s_Restaurant-Manila_Metro_Manila_Luzon.html
335,"Makati Shangri-La Manila Polo Clb Corner Makati Ave., Makati, Luzon 1219 Philippines",+63 8142580,rric.slm@shangri-la.com,Circles Event Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1024514-Reviews-Circles_Event_Cafe-Makati_Metro_Manila_Luzon.html
336,"Pedro Gil Street Robinsons Place, Manila, Luzon Philippines",+63 2 533 8888,guestservice@roasters.ph,Kenny Rogers Roasters,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1141576-Reviews-Kenny_Rogers_Roasters-Manila_Metro_Manila_Luzon.html
337,"Pan Pacific Hotel Pan Pacific Manila, Adriatico Square, 2nd Floor, Manila, Luzon Philippines",(632) 536-0351 to 54,,Asunaro Japanese Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7374993-Reviews-Asunaro_Japanese_Restaurant-Manila_Metro_Manila_Luzon.html
338,"Pedro Gil Street Robinsons Mall, Manila, Luzon Philippines",+63 2 354 3909,,Cyma,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2708476-Reviews-Cyma-Manila_Metro_Manila_Luzon.html
339,"Ermita 1607 J.Bocobo St, Manila, Luzon 1004 Philippines",+63 2 521 8850,,Tambayan Gastrobar,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d10371940-Reviews-Tambayan_Gastrobar-Manila_Metro_Manila_Luzon.html
340,"1137 Kamagong Street, Makati, Luzon 1217 Philippines",+63 927 761 9799,satinkanaturals@gmail.com,Satinka Naturals,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d7260079-Reviews-Satinka_Naturals-Makati_Metro_Manila_Luzon.html
341,"7431 Yakal Street San Antonio Village, Makati, Luzon Philippines",+63 2 892 6206,,I'm Angus,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1636082-Reviews-I_m_Angus-Makati_Metro_Manila_Luzon.html
342,"Angelo King International Center Corner Arellano Avenue and Estrada Street, Manila, Luzon 1004 Philippines",+63 2 230 5100,,Vatel Restaurant Manila,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2307158-Reviews-Vatel_Restaurant_Manila-Manila_Metro_Manila_Luzon.html
343,"175 M.Paterno St San Juan City San Juan del Monte, Manila, Luzon 1500 Philippines",+63 2 725 5089,reservation@cafeysabel.com,Cafe Ysabel,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1195109-Reviews-Cafe_Ysabel-Manila_Metro_Manila_Luzon.html
344,"# 30-U Banawe St. Cor Cuenco St. Brgy Sto. Domingo, Quezon City, Luzon 1119 Philippines",425-70-93 / 998-46-85,,Lam Tin Tea House,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d2157500-Reviews-Lam_Tin_Tea_House-Quezon_City_Metro_Manila_Luzon.html
345,"936 Dolores, Manila, Luzon 1004 Philippines",+63 2 562 4068,,DOON Thai and Asian Fusion Cuisine,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d12863087-Reviews-DOON_Thai_and_Asian_Fusion_Cuisine-Manila_Metro_Manila_Luzon.html
346,"Corner A.S. Padilla and Ongpin Streets Binondo, Manila, Luzon Philippines",,,Mang Inasal,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1737286-Reviews-Mang_Inasal-Manila_Metro_Manila_Luzon.html
347,"Reyes _ve, Manila, Luzon Philippines",+63 927 724 3133,,Noriter,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2248624-Reviews-Noriter-Manila_Metro_Manila_Luzon.html
348,"Rafaelle Woodfired Pizza, 3/F Bayleaf Hotel, Manila, Luzon Philippines",+63 2 318 5000,,Rafaelle Woodfired Pizza,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7112373-Reviews-Rafaelle_Woodfired_Pizza-Manila_Metro_Manila_Luzon.html
349,"2277 Chino Roces Avenue Little Tokyo, Central Bus. Dist. Brgy., Makati, Luzon 1230 Philippines",+63 2 893 7319,,Izakaya Kikufuji,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1160645-Reviews-Izakaya_Kikufuji-Makati_Metro_Manila_Luzon.html
350,"1535 Adriatico Street 1115-G Pedro Gil Street Corner, Manila, Luzon 1000 Philippines",+63 2 256 3641,,Cafe Chosun,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d8631788-Reviews-Cafe_Chosun-Manila_Metro_Manila_Luzon.html
351,"1547 M. Adriatico St Cor. Pedro Gil St., Ermita, Manila, Luzon Philippines",405-0100,,Hwangso-Ga,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d6777526-Reviews-Hwangso_Ga-Manila_Metro_Manila_Luzon.html
352,"1037 M H Del Pilar Street, Manila, Luzon Philippines",,,Dragon Noodle House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d9785097-Reviews-Dragon_Noodle_House-Manila_Metro_Manila_Luzon.html
353,"552 United Nations Avenue, Manila, Luzon 1000 Philippines",,,Shakey's,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7995669-Reviews-Shakey_s-Manila_Metro_Manila_Luzon.html
354,"2F 628 Ongpin St, Binondo, Manila, Luzon 1006 Philippines",6322419999,,The Great Buddha Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d13530205-Reviews-The_Great_Buddha_Cafe-Manila_Metro_Manila_Luzon.html
355,"Carriedo Street G/F Don Eusebio Bldg, Manila, Luzon 1001 Philippines",+63 2 87000,,Jollibee,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d12873823-Reviews-Jollibee-Manila_Metro_Manila_Luzon.html
356,"Ground Floor, Adriatico Side, Harrison Plaza Ermita, Manila, Luzon 1004 Philippines",+63 2 524 0101,,McDonald's,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1816186-Reviews-McDonald_s-Manila_Metro_Manila_Luzon.html
357,"Reina Regente Street 2/F Lucky Chinatown Mall, Manila, Luzon 1006 Philippines",7425464,,King Chef Seafood Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d10598253-Reviews-King_Chef_Seafood_Restaurant-Manila_Metro_Manila_Luzon.html
358,"Pedro Gil St. Robinsons Place Manila, Manila, Luzon 1000 Philippines",+63 917 631 8976,,Pound by Todd English,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d13423007-Reviews-Pound_by_Todd_English-Manila_Metro_Manila_Luzon.html
359,"U. N. Avenue Corner Roxas Boulevard, Manila, Luzon Philippines",+63 2 354 6040,,J. CO Donuts & Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7214556-Reviews-J_CO_Donuts_Coffee-Manila_Metro_Manila_Luzon.html
360,"Manila Ocean park behind Quirino Grandstand, Luneta Park, Manila, Luzon Philippines",567 2649,,Pancake House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1751425-Reviews-Pancake_House-Manila_Metro_Manila_Luzon.html
361,"739 Ongpin Street, Manila, Luzon 1006 Philippines",+63 2 243 3356,,Quan Yin Chay Vegetarian,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7997344-Reviews-Quan_Yin_Chay_Vegetarian-Manila_Metro_Manila_Luzon.html
362,"102 H. V. Dela Costa Street, Manila, Luzon 1012 Philippines",5255555,,Mr. Poon,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2042712-Reviews-Mr_Poon-Manila_Metro_Manila_Luzon.html
363,"Ground Floor, Adriatico Square Corner M. Adriatico and General Malvar Streets, Manila, Luzon Philippines",,,Mitsukoshi Cafe and Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2049772-Reviews-Mitsukoshi_Cafe_and_Restaurant-Manila_Metro_Manila_Luzon.html
364,"Seaside Market LOT 5-A MACAPAGAL BLVD. Brgy. 76 Pasay City., Manila, Luzon Philippines",,,Hong Kong Master Cook,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d3619553-Reviews-Hong_Kong_Master_Cook-Manila_Metro_Manila_Luzon.html
365,"Aloha Hotel 2150 Roxas Boulevard, Manila, Luzon Philippines",+63 2 523 8442,,Szechuan House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2175906-Reviews-Szechuan_House-Manila_Metro_Manila_Luzon.html
366,"Entertainment City Paranaque City Seaside Drive Okada Manila, Manila, Luzon 1701 Philippines",6325555799,,Okada Manila,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d15582723-Reviews-Okada_Manila-Manila_Metro_Manila_Luzon.html
367,"1320 M H Del Pilar, Manila, Luzon 1000 Philippines",+63 2 501 7286,,Muddy's Bar and Billiard Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d7231522-Reviews-Muddy_s_Bar_and_Billiard_Cafe-Manila_Metro_Manila_Luzon.html
368,"481 Tantamount Plaza Bldg. CM Recto cor. Sto. Cristo St., Tondo, Manila, Luzon Philippines",+63 2 245 0483,,Jolibee Sto. Cristo,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4607345-Reviews-Jolibee_Sto_Cristo-Manila_Metro_Manila_Luzon.html
369,"Ground Floor, Boulevard Mansion and Residential Suites 1440 Roxas Boulevard, Manila, Luzon Philippines",+63 2 553 1179,,Shiro Shiro Japanese,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2200984-Reviews-Shiro_Shiro_Japanese-Manila_Metro_Manila_Luzon.html
370,"1250 Espana Boulevard Corner P Noval Street, Manila, Luzon 2000 Philippines",,amoyamiecrib@gmail.com,Amo Yamie Crib,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d10391465-Reviews-Amo_Yamie_Crib-Manila_Metro_Manila_Luzon.html
371,"Manila Marriott Hotel, 10 Newport Boulevard, Pasay, Luzon 1309 Philippines",+63 2 988 9999,,Marriott Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d2526318-Reviews-Marriott_Cafe-Pasay_Metro_Manila_Luzon.html
372,"1037 Mabini St Ermita, Manila, Luzon Philippines",+63 2 536 4694,,Mr. Peter Lee's Hongkong Tea House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1557326-Reviews-Mr_Peter_Lee_s_Hongkong_Tea_House-Manila_Metro_Manila_Luzon.html
373,"Unit K Bellagio Square J. Bocobo Street, Manila, Luzon 1004 Philippines",+63 2 450 1450,,Shawarmama Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d5572678-Reviews-Shawarmama_Restaurant-Manila_Metro_Manila_Luzon.html
374,"Manhattan Parkview, Gen. Roxas Avenue Araneta Center, Cubao, Quezon City, Luzon 1109 Philippines",+63 2 932 7777,vikingsmarketing@gmail.com,"Four Seasons Buffet & Hotpot, Araneta Center Cubao",https://www.tripadvisor.com.my//Restaurant_Review-g298574-d8476608-Reviews-Four_Seasons_Buffet_Hotpot_Araneta_Center_Cubao-Quezon_City_Metro_Manila_Luzon.html
375,"Ongpin Commercial Center Corner G. Puyat and Ongpin Streets, Sta. Cruz, Manila, Luzon Philippines",+63 2 735 4658,,Eng Bee Tin,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2035250-Reviews-Eng_Bee_Tin-Manila_Metro_Manila_Luzon.html
376,"Raon St Quiapo Manila, Manila, Luzon Philippines",,,Globe Lumpia House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4325872-Reviews-Globe_Lumpia_House-Manila_Metro_Manila_Luzon.html
377,"1555 C. Adriatico Street Ermita, Manila, Luzon Philippines",,,Izakaya Den,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d3206427-Reviews-Izakaya_Den-Manila_Metro_Manila_Luzon.html
378,"Ayala Avenue corner Makati Avenue, Makati, Luzon 1219 Philippines",+63 2 814 2580,rric.slm@shangri-la.com,Inagiku,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1782885-Reviews-Inagiku-Makati_Metro_Manila_Luzon.html
379,"La Scala Res. Building 2nd Floor 1711 Adriatico Street Malate, Manila, Luzon 1004 Philippines",+63 2 243 1771,info@lascalacafe.com,La Scala Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1984150-Reviews-La_Scala_Cafe-Manila_Metro_Manila_Luzon.html
380,"440 Quintin Paredes Street Corner Sabino Padilla St Binondo, Manila, Luzon Philippines",+63 2 242 8036,,Jollibee,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4603347-Reviews-Jollibee-Manila_Metro_Manila_Luzon.html
381,"One Rizal Park, Manila, Luzon 0913 Philippines",+63 2 527 0011,,Red Jade,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d14188580-Reviews-Red_Jade-Manila_Metro_Manila_Luzon.html
382,"Level 2 Space #039 Robinson Place, Manila, Luzon Philippines",895-0999,,Mexicali,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d6353877-Reviews-Mexicali-Manila_Metro_Manila_Luzon.html
383,"No. 561 & 563 Tomas Mapua St Sta. Cruz, Manila, Luzon Philippines",+63 2 733 9240,,David's Tea House,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1717751-Reviews-David_s_Tea_House-Manila_Metro_Manila_Luzon.html
384,"G/F Retail G-2, Avenue of the Arts, Roxas Blvd cor Sta. Monica & LM Guerrero St, Ermita, Manila, Luzon 1000 Philippines",+(63)846 57 18,cbtlNEW@coffeebean.com.ph,The Coffee Bean and Tea Leaf (Newport),https://www.tripadvisor.com.my//Restaurant_Review-g298573-d6672061-Reviews-The_Coffee_Bean_and_Tea_Leaf_Newport-Manila_Metro_Manila_Luzon.html
385,"G/F Greenbelt 5 Legaspi Street Ayala Center, Makati, Luzon Philippines",+63 2 728 0886,,"Mesa, Filipino Moderne",https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1960621-Reviews-Mesa_Filipino_Moderne-Makati_Metro_Manila_Luzon.html
386,"Food Court, SM City Mall, Quezon City, Manila, Luzon Philippines",,,Mr Kimbob,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d4300385-Reviews-Mr_Kimbob-Manila_Metro_Manila_Luzon.html
387,"JP. Laurel Memorial Building Roxas Blvd. corner Pedro Gil St., Malate, Manila, Luzon Philippines",,,Starbucks JP Laurel Building,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d2712711-Reviews-Starbucks_JP_Laurel_Building-Manila_Metro_Manila_Luzon.html
388,"1030 Belen Street Garden Plaza Hotel, Paco, Manila, Luzon Philippines",521.3002,,Old Swiss Inn,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d1960727-Reviews-Old_Swiss_Inn-Manila_Metro_Manila_Luzon.html
389,"1695 General Malvar Corner Maria Orosa, Manila, Luzon 1004 Philippines",+63 917 704 9827,,Zing Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298573-d12321063-Reviews-Zing_Cafe-Manila_Metro_Manila_Luzon.html
